GenotypeID	DatasetFile
0_00_38_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_001_06_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_001_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_002_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_002_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_003_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_003_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_004_06_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_004_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_004_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_005_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_006_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_006_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_006_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_007_06_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_007_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_007_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_007_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_008_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_009_07_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_009_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_01_37_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_010_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_010_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_011_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_011_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_012_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_012_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_012_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_013_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_013_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_014_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_014_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_014_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_015_07_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_015_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_015_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_016_07_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_016_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_016_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_016_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_017_07_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_017_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_017_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_018_05_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_018_06_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_018_07_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_018_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_018_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_018_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_019_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_019_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_02_06_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_020_07_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_020_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_020_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_021_05_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_021_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_021_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_021_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_022_06_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_022_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_022_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_023_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_023_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_023_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_024_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_024_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_024_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_025_05_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_025_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_025_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_025_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_026_07_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_026_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_026_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_027_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_028_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_028_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_028_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_029_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_03_28_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_030_06_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_030_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_031_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_031_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_032_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_032_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_032_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_033_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_033_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_034_06_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_034_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_034_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_035_06_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_035_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_036_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_036_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_037_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_038_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_038_09_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_039_06_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_04_05_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_04_19_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_040_08_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_043_06_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_05_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_06_02_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_06_53_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_07_28_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_07_37_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_07_73_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_08_55_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_08_88_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_09_56_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_92_10_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_92_32_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_94_35_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_95_03_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_95_21_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_95_26_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_95_27_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_96_03_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_96_13_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_96_32_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_96_44_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_97_02_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_97_14_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_97_17_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_97_37_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_97_45_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_98_27_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_98_34_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
0_99_14_1	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\Braineac-Individuals.txt
2015-1472	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-919	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-1473	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-1445	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-1446	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-901	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-1447	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-920	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-352	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-917	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-927	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-924	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-1436	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-918	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-806	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2014-2624	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-773	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-1557	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-776	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-1471	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-925	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-737	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-808	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-812	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-809	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-771	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
2015-1429	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\BrainGVEX-V2-Individuals.txt
